tense,polarity,foreign,person,voice,verbform,definite,reflex,number,mood,word,prontype,case,degree,pos,numtype,gender
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,kratos,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,alerta,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,adenocarcinoma,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,coloniais,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,ligada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,responsáveis,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,buscas,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,lulite,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,bates,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,índice,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,3,_UNSP,inf,_UNSP,_UNSP,plur,_UNSP,recorrem,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,etarras,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,fanizzi,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sarajevo,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,facilita,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,tournée,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,linfóide,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,impermanência,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,ambas,ind,_UNSP,_UNSP,DET,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,europeu,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,pesqueira,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,journal,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,gsi,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,ex-comunistas,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,inábil,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,muões,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,fugaz,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,educacional,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,vendidas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,costas,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,mantenha,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sarney,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,berrini,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,colares,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,1,_UNSP,fin,_UNSP,_UNSP,plur,_UNSP,podíamos,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,love,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sacchi,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,setúbal,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,possibilite,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,inf,_UNSP,_UNSP,_UNSP,_UNSP,evocar,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
past,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,cai,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,ressonantes,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,discutem,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,couto,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,ehrlich,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,este,prs,_UNSP,_UNSP,DET,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,atlas,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,vitória,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,municipalizados,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,trocaria,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,ritchings,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sunday,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,mónica,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,gopher,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,contista,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,ex-esgueira,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,convertidas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,super-301,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,comercializado,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,responsáveis,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,regularização,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,constatem,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,ina,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,superiores,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,masc
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,verteram,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,clã,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,nexus,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,adriano,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,j&r,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,ind,suscita,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,maria,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,articulada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,confunda,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,maina,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,belmiro,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,gama,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,imprensa,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,roubados,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,aventuras,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,ônibus,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,deteve,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,retidas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,clarice,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,conduza,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sonae,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,volte,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,fruteira,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,wooden,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,quem,rel,_UNSP,_UNSP,PRON,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,emigrante,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,apoiantes,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,consagrada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,3,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,elas,prs,acc,_UNSP,PRON,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,herchcovitch,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,interiorizado,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,orientadas,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,tiempo,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,aparelhos,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,apel,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,ex-aiplf,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,stich,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,guglielmo,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,alexandre,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,contente,_UNSP,_UNSP,_UNSP,ADJ,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,cpi,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,radicada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,queluz,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,acate,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,xanana,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,lp,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,onde,prs,_UNSP,_UNSP,PRON,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,fibras,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,brescia,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,entre,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,1,_UNSP,fin,_UNSP,_UNSP,sing,ind,creio,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,criaste,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,impressionados,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,veloso,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,sabiston,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,agropecuário,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,encontrada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,inf,_UNSP,_UNSP,_UNSP,_UNSP,alterar,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,marina,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,donington,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,costa,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,foz,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,ind,custa,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,velada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,gostaria,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,guineenses,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
imp,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,vivia,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,part,_UNSP,_UNSP,sing,_UNSP,apresento,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,monumental,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,plur,_UNSP,birdies,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,encerram,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,incluídos,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,caia,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,regime,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,inf,_UNSP,_UNSP,sing,_UNSP,sofrê,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,sing,_UNSP,convidada,_UNSP,_UNSP,_UNSP,VERB,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,certame,_UNSP,_UNSP,_UNSP,NOUN,_UNSP,fem
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,que,rel,_UNSP,_UNSP,PRON,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,cervan,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,menem,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,(b),_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,plur,ind,tragam,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,democratique,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,eletropaulo,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
pres,_UNSP,_UNSP,3,_UNSP,fin,_UNSP,_UNSP,sing,ind,fale,_UNSP,_UNSP,_UNSP,VERB,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,menezes,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,_UNSP
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,goldfish,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,pass,part,_UNSP,_UNSP,plur,_UNSP,travados,_UNSP,_UNSP,_UNSP,VERB,_UNSP,masc
_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,_UNSP,sing,_UNSP,ce,_UNSP,_UNSP,_UNSP,PROPN,_UNSP,masc
